customer_id,name,signup_date,segment,region,plan_type,status,email,tenure_days,signup_month,signup_cohort
CUST_04301,Jose Jackson,2023-04-30,Mid-Market,East,Pro,Active,pattonmatthew@example.net,1134,2023-04,2023-Q2
CUST_04302,Jamie Bell,2023-12-15,SMB,West,Enterprise,Active,gregory68@example.org,905,2023-12,2023-Q4
CUST_04303,Paul Buckley,2021-10-29,SMB,North,Pro,Active,vincentdavis@example.com,1682,2021-10,2021-Q4
CUST_04304,Christina Wiley,2022-01-12,SMB,International,Enterprise,Active,crystal54@example.com,1607,2022-01,2022-Q1
CUST_04305,Heather Jenkins,2024-01-11,SMB,North,Basic,Churned,ojohnson@example.org,878,2024-01,2024-Q1
CUST_04306,Anna Moses,2023-02-28,SMB,West,Pro,Active,edwinrowe@example.org,1195,2023-02,2023-Q1
CUST_04307,Jamie Matthews,2021-02-01,Mid-Market,South,Pro,Active,gloria17@example.net,1952,2021-02,2021-Q1
CUST_04308,Christine Yates,2021-09-03,SMB,North,Enterprise,Active,amandabarrett@example.org,1738,2021-09,2021-Q3
CUST_04309,Erika Shelton,2023-05-13,SMB,International,Enterprise,Churned,ysmith@example.net,1121,2023-05,2023-Q2
CUST_04310,Allen Moran,2022-10-30,SMB,South,Basic,Active,russellsamantha@example.com,1316,2022-10,2022-Q4
CUST_04311,Brian Lopez,2022-11-16,Mid-Market,East,Pro,Active,melissa03@example.com,1299,2022-11,2022-Q4
CUST_04312,Lori Hoffman,2021-06-16,SMB,International,Enterprise,Churned,monicaali@example.com,1817,2021-06,2021-Q2
CUST_04313,Michael Thompson,2021-10-20,SMB,West,Basic,Churned,vreilly@example.net,1691,2021-10,2021-Q4
CUST_04314,Gabriela Mckinney,2021-02-08,SMB,South,Basic,Active,lisa95@example.com,1945,2021-02,2021-Q1
CUST_04315,Paul Patterson,2023-01-16,SMB,North,Basic,Churned,kelly17@example.net,1238,2023-01,2023-Q1
CUST_04316,Heather Graham,2023-04-10,Mid-Market,East,Enterprise,Active,gcooper@example.org,1154,2023-04,2023-Q2
CUST_04317,Ashley Rasmussen,2023-07-09,SMB,East,Basic,Churned,wongsean@example.com,1064,2023-07,2023-Q3
CUST_04318,Kevin Logan,2021-09-30,SMB,South,Basic,Active,brenda35@example.net,1711,2021-09,2021-Q3
CUST_04319,Jason Lewis,2022-04-01,SMB,South,Basic,Active,madelinehenderson@example.net,1528,2022-04,2022-Q2
CUST_04320,Katelyn Davis,2023-12-28,Mid-Market,North,Pro,Active,brownsean@example.com,892,2023-12,2023-Q4
CUST_04321,Theresa Martinez,2021-02-03,SMB,South,Enterprise,Active,daisy57@example.com,1950,2021-02,2021-Q1
CUST_04322,Nancy Allen,2023-11-11,SMB,South,Enterprise,Active,morgan94@example.net,939,2023-11,2023-Q4
CUST_04323,Michael Castaneda,2023-10-18,Enterprise,East,Enterprise,Active,colleenvance@example.org,963,2023-10,2023-Q4
CUST_04324,Gregory Hernandez,2021-11-08,Mid-Market,South,Enterprise,Active,daniellewebb@example.net,1672,2021-11,2021-Q4
CUST_04325,Kaitlyn Howard,2023-04-06,SMB,North,Basic,Active,kbarrett@example.net,1158,2023-04,2023-Q2
CUST_04326,Daniel Hull,2022-08-05,SMB,East,Pro,Active,ymcclure@example.com,1402,2022-08,2022-Q3
CUST_04327,Tiffany Kennedy,2023-09-20,Enterprise,East,Pro,Active,petersonann@example.net,991,2023-09,2023-Q3
CUST_04328,Amy Warren,2021-04-14,SMB,North,Pro,Active,rmoyer@example.net,1880,2021-04,2021-Q2
CUST_04329,Diamond Randolph,2023-04-22,Mid-Market,North,Pro,Active,freemanbarbara@example.org,1142,2023-04,2023-Q2
CUST_04330,Barbara Turner MD,2023-07-19,Enterprise,South,Basic,Active,patrick11@example.net,1054,2023-07,2023-Q3
CUST_04331,Daisy Chang,2022-12-08,SMB,North,Pro,Active,tcox@example.org,1277,2022-12,2022-Q4
CUST_04332,Elizabeth Hull,2021-11-13,SMB,International,Enterprise,Active,susanli@example.net,1667,2021-11,2021-Q4
CUST_04333,Kimberly Pearson,2022-05-23,SMB,West,Enterprise,Churned,tara23@example.com,1476,2022-05,2022-Q2
CUST_04334,Miss Tracy Hansen DVM,2023-03-30,SMB,International,Pro,Active,dellis@example.com,1165,2023-03,2023-Q1
CUST_04335,Stacy Chen,2023-02-02,SMB,East,Pro,Active,john51@example.org,1221,2023-02,2023-Q1
CUST_04336,Matthew Wise,2023-12-12,Mid-Market,North,Basic,Churned,piercefrank@example.org,908,2023-12,2023-Q4
CUST_04337,Kenneth Richards,2024-05-30,SMB,South,Enterprise,Active,awade@example.net,738,2024-05,2024-Q2
CUST_04338,Joshua Ward,2022-01-24,Enterprise,East,Basic,Active,andrealewis@example.net,1595,2022-01,2022-Q1
CUST_04339,Heather Brown,2021-01-21,SMB,North,Basic,Churned,richard82@example.org,1963,2021-01,2021-Q1
CUST_04340,April Smith,2023-08-14,SMB,North,Basic,Active,wsmith@example.net,1028,2023-08,2023-Q3
CUST_04341,Victoria Griffin,2021-05-18,Enterprise,West,Pro,Active,tonyfrank@example.net,1846,2021-05,2021-Q2
CUST_04342,Nicole Butler,2021-03-11,Mid-Market,North,Pro,Active,lwalton@example.org,1914,2021-03,2021-Q1
CUST_04343,Jonathan Pittman,2021-08-31,SMB,North,Pro,Churned,duncanpamela@example.net,1741,2021-08,2021-Q3
CUST_04344,Jonathan Wheeler,2024-01-19,SMB,South,Pro,Active,tvasquez@example.net,870,2024-01,2024-Q1
CUST_04345,Jason Sutton,2022-11-02,Enterprise,South,Pro,Active,ebailey@example.com,1313,2022-11,2022-Q4
CUST_04346,Debra Peterson,2021-10-05,Mid-Market,West,Basic,Active,scott67@example.com,1706,2021-10,2021-Q4
CUST_04347,Donald Ayala,2021-11-06,Enterprise,West,Pro,Churned,waynegriffin@example.net,1674,2021-11,2021-Q4
CUST_04348,John Bell,2024-03-13,Mid-Market,North,Basic,Active,leematthew@example.org,816,2024-03,2024-Q1
CUST_04349,Amy Kim,2021-07-29,SMB,International,Pro,Active,randyfrey@example.org,1774,2021-07,2021-Q3
CUST_04350,Calvin Paul,2024-03-10,Mid-Market,South,Enterprise,Active,michael57@example.org,819,2024-03,2024-Q1
CUST_04351,Logan Baldwin,2021-03-11,SMB,International,Pro,Active,duartesteven@example.com,1914,2021-03,2021-Q1
CUST_04352,Amanda James,2021-01-09,SMB,North,Pro,Churned,christopher85@example.org,1975,2021-01,2021-Q1
CUST_04353,Denise Ross,2023-07-08,SMB,International,Basic,Active,irichardson@example.com,1065,2023-07,2023-Q3
CUST_04354,Christina Wolf,2022-11-14,Mid-Market,South,Enterprise,Active,brownlauren@example.org,1301,2022-11,2022-Q4
CUST_04355,Thomas Russell,2022-08-18,Mid-Market,International,Enterprise,Active,jamesvasquez@example.org,1389,2022-08,2022-Q3
CUST_04356,David Hernandez,2023-10-03,Enterprise,International,Basic,Active,heidi28@example.org,978,2023-10,2023-Q4
CUST_04357,Steven Wall,2022-02-02,SMB,International,Basic,Active,tylerthompson@example.com,1586,2022-02,2022-Q1
CUST_04358,Christine Johnson,2021-04-17,SMB,North,Enterprise,Active,jennifersummers@example.net,1877,2021-04,2021-Q2
CUST_04359,Stacey Smith,2022-12-18,SMB,North,Pro,Churned,douglas34@example.org,1267,2022-12,2022-Q4
CUST_04360,Jeremy Adams,2022-01-03,Mid-Market,West,Enterprise,Active,jesusgill@example.net,1616,2022-01,2022-Q1
CUST_04361,Mark Eaton,2024-04-10,Enterprise,East,Basic,Active,amandarichardson@example.net,788,2024-04,2024-Q2
CUST_04362,Angela Ward,2022-03-07,Enterprise,East,Basic,Active,omacdonald@example.org,1553,2022-03,2022-Q1
CUST_04363,Daniel Garcia,2022-09-28,Mid-Market,West,Pro,Active,karen17@example.com,1348,2022-09,2022-Q3
CUST_04364,Janice Smith,2022-07-09,Mid-Market,North,Pro,Active,tphillips@example.com,1429,2022-07,2022-Q3
CUST_04365,Nicholas Vazquez,2021-09-21,Enterprise,East,Pro,Active,richardsonelizabeth@example.net,1720,2021-09,2021-Q3
CUST_04366,Julie Barnett,2021-01-11,Mid-Market,International,Basic,Active,uroberts@example.org,1973,2021-01,2021-Q1
CUST_04367,Lori Cole,2024-05-30,SMB,West,Basic,Churned,xboyd@example.net,738,2024-05,2024-Q2
CUST_04368,Nicholas Anderson,2024-02-16,SMB,International,Basic,Active,cynthiaarmstrong@example.org,842,2024-02,2024-Q1
CUST_04369,Lisa Lawson,2021-12-07,SMB,West,Basic,Active,ericamiller@example.com,1643,2021-12,2021-Q4
CUST_04370,Christopher Wheeler,2022-01-30,SMB,South,Basic,Active,katherine65@example.com,1589,2022-01,2022-Q1
CUST_04371,Melanie Luna,2022-12-27,Enterprise,East,Enterprise,Active,martinfoster@example.com,1258,2022-12,2022-Q4
CUST_04372,Nancy Warren,2021-07-15,Mid-Market,North,Pro,Active,powellstephen@example.com,1788,2021-07,2021-Q3
CUST_04373,John Pitts PhD,2023-03-15,SMB,West,Basic,Active,jwright@example.net,1180,2023-03,2023-Q1
CUST_04374,Luis Zamora,2021-04-07,Mid-Market,International,Pro,Active,hallmatthew@example.com,1887,2021-04,2021-Q2
CUST_04375,John Jackson,2024-04-18,SMB,South,Basic,Churned,nguyenashlee@example.com,780,2024-04,2024-Q2
CUST_04376,Michael Phillips,2022-10-01,SMB,South,Basic,Churned,mperez@example.com,1345,2022-10,2022-Q4
CUST_04377,Sylvia Roberts,2024-05-22,Mid-Market,West,Basic,Active,angelabailey@example.net,746,2024-05,2024-Q2
CUST_04378,Jack Osborne,2024-01-11,SMB,North,Basic,Churned,james70@example.net,878,2024-01,2024-Q1
CUST_04379,Andre Hernandez PhD,2021-03-23,Mid-Market,West,Basic,Active,batesjill@example.com,1902,2021-03,2021-Q1
CUST_04380,Jamie Bennett,2022-07-25,Mid-Market,East,Enterprise,Active,michaelmyers@example.com,1413,2022-07,2022-Q3
CUST_04381,Michael Lopez,2024-01-12,SMB,South,Basic,Churned,justinwagner@example.com,877,2024-01,2024-Q1
CUST_04382,Linda Jones,2021-07-05,Mid-Market,West,Basic,Active,gsmith@example.net,1798,2021-07,2021-Q3
CUST_04383,Larry Turner,2022-02-28,Mid-Market,West,Pro,Active,ufoster@example.org,1560,2022-02,2022-Q1
CUST_04384,Christine Trevino,2022-02-14,SMB,South,Basic,Churned,roberttorres@example.com,1574,2022-02,2022-Q1
CUST_04385,Kristin Duncan,2021-02-12,Mid-Market,South,Enterprise,Active,elizabethpalmer@example.net,1941,2021-02,2021-Q1
CUST_04386,Todd Davis,2023-06-04,SMB,West,Basic,Active,ynorton@example.net,1099,2023-06,2023-Q2
CUST_04387,Linda Simpson,2021-03-29,SMB,East,Enterprise,Active,xcarter@example.net,1896,2021-03,2021-Q1
CUST_04388,Holly Herring,2021-07-09,Enterprise,North,Pro,Active,smithmichael@example.com,1794,2021-07,2021-Q3
CUST_04389,Michelle Barnes,2022-08-01,SMB,International,Pro,Active,jonathan73@example.net,1406,2022-08,2022-Q3
CUST_04390,Cynthia Alexander,2021-10-25,Enterprise,International,Basic,Active,manningkristin@example.net,1686,2021-10,2021-Q4
CUST_04391,Jonathan Armstrong,2024-02-08,Mid-Market,East,Basic,Active,paul51@example.net,850,2024-02,2024-Q1
CUST_04392,Joshua Shannon,2022-01-17,Enterprise,South,Basic,Active,lramos@example.net,1602,2022-01,2022-Q1
CUST_04393,Kimberly Young,2023-07-21,Enterprise,North,Pro,Active,qhill@example.com,1052,2023-07,2023-Q3
CUST_04394,Robert Romero,2022-04-08,SMB,North,Basic,Active,wesleyfoster@example.net,1521,2022-04,2022-Q2
CUST_04395,Chase Williams,2022-07-13,SMB,East,Basic,Active,zramirez@example.net,1425,2022-07,2022-Q3
CUST_04396,Carol Arias,2021-04-27,Mid-Market,West,Pro,Active,kim35@example.com,1867,2021-04,2021-Q2
CUST_04397,Linda Thompson,2022-02-07,SMB,North,Pro,Churned,lopezcurtis@example.com,1581,2022-02,2022-Q1
CUST_04398,Rodney Gordon,2024-03-18,SMB,West,Basic,Active,smithamy@example.org,811,2024-03,2024-Q1
CUST_04399,Eric Howell,2023-09-23,Mid-Market,International,Basic,Active,tsimmons@example.net,988,2023-09,2023-Q3
CUST_04400,Christy Powell,2022-05-24,SMB,South,Basic,Active,bhill@example.net,1475,2022-05,2022-Q2
CUST_04401,Barbara Harmon,2022-04-21,SMB,North,Basic,Active,simmonsjacob@example.org,1508,2022-04,2022-Q2
CUST_04402,Amanda Webster,2022-09-09,Enterprise,West,Basic,Churned,whale@example.net,1367,2022-09,2022-Q3
CUST_04403,Michelle Dawson,2021-01-13,Mid-Market,International,Enterprise,Active,littlerebecca@example.org,1971,2021-01,2021-Q1
CUST_04404,Ronald Martinez,2021-04-17,Mid-Market,South,Pro,Active,jasonwatson@example.net,1877,2021-04,2021-Q2
CUST_04405,Mike Morales,2021-01-18,Enterprise,South,Basic,Active,briggszachary@example.com,1966,2021-01,2021-Q1
CUST_04406,Pamela Johnson,2023-05-29,Enterprise,East,Pro,Active,kristen73@example.net,1105,2023-05,2023-Q2
CUST_04407,William Wilkerson,2022-03-20,Enterprise,North,Pro,Active,lopezkelly@example.com,1540,2022-03,2022-Q1
CUST_04408,Anna Weaver,2022-05-01,SMB,North,Enterprise,Active,angelica61@example.net,1498,2022-05,2022-Q2
CUST_04409,Keith Lane,2022-11-26,Enterprise,East,Basic,Active,robingarrett@example.net,1289,2022-11,2022-Q4
CUST_04410,Shawn Rogers,2024-03-10,Mid-Market,West,Enterprise,Active,powersjodi@example.net,819,2024-03,2024-Q1
CUST_04411,Timothy Jenkins,2022-01-18,SMB,North,Basic,Active,bmiller@example.net,1601,2022-01,2022-Q1
CUST_04412,John Herrera DDS,2021-03-30,Enterprise,East,Pro,Active,carlaharris@example.org,1895,2021-03,2021-Q1
CUST_04413,Theresa Atkinson,2023-10-07,SMB,West,Basic,Active,andre19@example.com,974,2023-10,2023-Q4
CUST_04414,Victor Robinson,2024-04-24,SMB,South,Basic,Active,charleslee@example.net,774,2024-04,2024-Q2
CUST_04415,Vernon Williams,2024-05-23,Enterprise,East,Basic,Active,blake03@example.com,745,2024-05,2024-Q2
CUST_04416,Angel Hickman,2021-09-12,Mid-Market,East,Basic,Active,jcox@example.com,1729,2021-09,2021-Q3
CUST_04417,Mitchell Scott,2023-03-09,SMB,East,Basic,Active,pricedaniel@example.net,1186,2023-03,2023-Q1
CUST_04418,Theresa White,2022-08-03,Mid-Market,International,Basic,Active,vmccormick@example.org,1404,2022-08,2022-Q3
CUST_04419,Marie Rangel,2024-05-07,Mid-Market,International,Pro,Active,xvargas@example.org,761,2024-05,2024-Q2
CUST_04420,John Davis,2021-04-18,Mid-Market,East,Basic,Active,wilsonryan@example.net,1876,2021-04,2021-Q2
CUST_04421,Bradley Martinez,2023-04-17,Mid-Market,International,Basic,Churned,michellepage@example.org,1147,2023-04,2023-Q2
CUST_04422,Lisa Franklin,2021-03-04,Mid-Market,East,Basic,Active,jameswhite@example.com,1921,2021-03,2021-Q1
CUST_04423,Nichole Mack,2023-05-14,Mid-Market,North,Enterprise,Active,brianfrench@example.org,1120,2023-05,2023-Q2
CUST_04424,Duane Bates,2021-05-09,Mid-Market,South,Basic,Active,speters@example.net,1855,2021-05,2021-Q2
CUST_04425,Whitney Ochoa,2021-01-09,Mid-Market,International,Basic,Churned,keithjane@example.net,1975,2021-01,2021-Q1
CUST_04426,Phillip Dalton,2023-05-17,Mid-Market,International,Pro,Active,rasmussenmichael@example.com,1117,2023-05,2023-Q2
CUST_04427,Austin Webster,2023-06-21,Enterprise,South,Pro,Active,laurasmith@example.org,1082,2023-06,2023-Q2
CUST_04428,Donald Garcia,2022-03-05,Mid-Market,South,Basic,Active,kingjulie@example.com,1555,2022-03,2022-Q1
CUST_04429,Sherri Miles,2023-02-08,Mid-Market,South,Pro,Active,qmeadows@example.org,1215,2023-02,2023-Q1
CUST_04430,Kristen Young,2022-10-18,SMB,North,Basic,Active,qelliott@example.com,1328,2022-10,2022-Q4
CUST_04431,Heather Wilkins,2023-08-01,SMB,North,Pro,Churned,garzalisa@example.net,1041,2023-08,2023-Q3
CUST_04432,Terry Mason,2023-12-11,SMB,East,Basic,Active,scarey@example.com,909,2023-12,2023-Q4
CUST_04433,James Wheeler,2022-09-08,SMB,West,Pro,Active,gabriellelittle@example.com,1368,2022-09,2022-Q3
CUST_04434,Amanda Scott,2021-09-10,Mid-Market,South,Basic,Active,christian29@example.net,1731,2021-09,2021-Q3
CUST_04435,Manuel Gibson,2022-06-25,Mid-Market,East,Basic,Active,lvelez@example.com,1443,2022-06,2022-Q2
CUST_04436,Megan Burton,2023-02-06,SMB,International,Basic,Active,shawn69@example.org,1217,2023-02,2023-Q1
CUST_04437,Renee Lee,2023-09-07,Enterprise,North,Basic,Active,myersmelissa@example.com,1004,2023-09,2023-Q3
CUST_04438,Joseph Mccoy Jr.,2021-01-13,SMB,South,Basic,Active,emily68@example.com,1971,2021-01,2021-Q1
CUST_04439,Alexis Church,2023-01-08,Enterprise,North,Basic,Active,zanderson@example.com,1246,2023-01,2023-Q1
CUST_04440,Angela Blake,2024-05-21,Mid-Market,West,Basic,Active,utaylor@example.net,747,2024-05,2024-Q2
CUST_04441,Adam Lopez,2023-04-10,Mid-Market,North,Pro,Active,josephpugh@example.net,1154,2023-04,2023-Q2
CUST_04442,Lynn Hartman,2022-10-22,Enterprise,International,Enterprise,Active,cwebb@example.org,1324,2022-10,2022-Q4
CUST_04443,James Combs,2023-08-01,Mid-Market,West,Basic,Active,sunderwood@example.org,1041,2023-08,2023-Q3
CUST_04444,Steven Underwood,2023-06-19,SMB,South,Pro,Active,ncrane@example.org,1084,2023-06,2023-Q2
CUST_04445,Brittany Hernandez,2024-01-01,Mid-Market,North,Enterprise,Active,susanpeterson@example.com,888,2024-01,2024-Q1
CUST_04446,Jeanette Johnson,2022-01-09,SMB,North,Basic,Churned,julie89@example.com,1610,2022-01,2022-Q1
CUST_04447,Sherry Chavez,2023-05-17,Enterprise,North,Pro,Active,coxmelinda@example.com,1117,2023-05,2023-Q2
CUST_04448,Alejandra Ward,2022-08-24,Mid-Market,East,Enterprise,Churned,marksaunders@example.org,1383,2022-08,2022-Q3
CUST_04449,Kayla Watson,2024-04-25,SMB,North,Pro,Active,nsmith@example.net,773,2024-04,2024-Q2
CUST_04450,Matthew Allen,2022-11-10,SMB,West,Basic,Active,jessicadawson@example.org,1305,2022-11,2022-Q4
CUST_04451,Sophia Morse,2022-12-02,SMB,South,Basic,Churned,sabrina31@example.com,1283,2022-12,2022-Q4
CUST_04452,Margaret Jones,2023-06-13,Mid-Market,South,Enterprise,Active,aguirreamanda@example.com,1090,2023-06,2023-Q2
CUST_04453,Deborah Meadows,2022-03-29,SMB,East,Basic,Churned,erinreid@example.com,1531,2022-03,2022-Q1
CUST_04454,Kimberly Norris,2022-05-19,Enterprise,West,Enterprise,Active,brandon21@example.org,1480,2022-05,2022-Q2
CUST_04455,Joseph Perez,2021-11-05,Mid-Market,South,Enterprise,Active,travisbentley@example.net,1675,2021-11,2021-Q4
CUST_04456,Kelly Shaw,2021-06-04,SMB,North,Pro,Active,choilinda@example.net,1829,2021-06,2021-Q2
CUST_04457,Scott Martin,2023-03-27,SMB,North,Pro,Active,dcooper@example.net,1168,2023-03,2023-Q1
CUST_04458,Nicole Graham,2023-06-27,Mid-Market,International,Pro,Churned,erinward@example.com,1076,2023-06,2023-Q2
CUST_04459,Douglas Raymond,2021-03-12,SMB,South,Basic,Active,michelle63@example.net,1913,2021-03,2021-Q1
CUST_04460,Joseph Patel,2021-10-05,Mid-Market,West,Pro,Active,kaitlyngay@example.net,1706,2021-10,2021-Q4
CUST_04461,Eric Adkins,2022-09-02,Enterprise,East,Enterprise,Active,danielleharris@example.org,1374,2022-09,2022-Q3
CUST_04462,John Fox,2023-06-09,Enterprise,North,Pro,Active,angelarivera@example.org,1094,2023-06,2023-Q2
CUST_04463,Jacob Spencer,2023-05-11,SMB,South,Pro,Churned,williamruiz@example.org,1123,2023-05,2023-Q2
CUST_04464,Mrs. Kaitlyn James,2021-11-24,SMB,International,Basic,Churned,ierickson@example.org,1656,2021-11,2021-Q4
CUST_04465,Tracy Evans,2023-11-08,Enterprise,North,Pro,Active,qmiller@example.org,942,2023-11,2023-Q4
CUST_04466,John Clark,2023-04-07,Mid-Market,West,Enterprise,Active,jenniferprice@example.com,1157,2023-04,2023-Q2
CUST_04467,Ashley Waters,2022-08-03,SMB,West,Enterprise,Active,randydavis@example.net,1404,2022-08,2022-Q3
CUST_04468,Ryan Joseph,2022-03-04,Mid-Market,East,Pro,Churned,scottstephanie@example.org,1556,2022-03,2022-Q1
CUST_04469,Robert Smith,2024-03-14,SMB,West,Enterprise,Active,smiller@example.com,815,2024-03,2024-Q1
CUST_04470,Richard Harper,2024-05-10,SMB,West,Enterprise,Active,michael74@example.com,758,2024-05,2024-Q2
CUST_04471,Cindy Larson,2021-03-12,Mid-Market,East,Enterprise,Active,hdavis@example.net,1913,2021-03,2021-Q1
CUST_04472,Cristina Cardenas,2022-08-01,SMB,South,Basic,Active,kristen72@example.net,1406,2022-08,2022-Q3
CUST_04473,Luis Johnson,2023-06-13,SMB,West,Basic,Churned,bradyjulie@example.net,1090,2023-06,2023-Q2
CUST_04474,Edward Greene,2022-06-11,Enterprise,International,Pro,Active,tdiaz@example.net,1457,2022-06,2022-Q2
CUST_04475,Robin Love,2024-04-14,Enterprise,West,Basic,Active,grossalexandra@example.org,784,2024-04,2024-Q2
CUST_04476,Karen Powell,2021-08-02,SMB,North,Enterprise,Active,darrellarmstrong@example.org,1770,2021-08,2021-Q3
CUST_04477,Mr. Jesus Levine II,2021-02-03,Mid-Market,North,Enterprise,Churned,travisroberts@example.org,1950,2021-02,2021-Q1
CUST_04478,Christine Wilson,2021-12-01,Enterprise,South,Pro,Active,jacobpitts@example.com,1649,2021-12,2021-Q4
CUST_04479,Andrew Hobbs,2022-09-15,Mid-Market,East,Pro,Active,robertsjamie@example.org,1361,2022-09,2022-Q3
CUST_04480,Dr. Sherry Humphrey,2021-11-27,Mid-Market,International,Enterprise,Active,laurenpeters@example.com,1653,2021-11,2021-Q4
CUST_04481,Nathan Crawford,2021-05-12,SMB,West,Pro,Active,stevensjeffrey@example.com,1852,2021-05,2021-Q2
CUST_04482,Zachary Farmer,2021-09-21,SMB,International,Pro,Churned,rsmith@example.com,1720,2021-09,2021-Q3
CUST_04483,Mitchell Martin,2022-11-07,SMB,East,Pro,Active,davidrasmussen@example.net,1308,2022-11,2022-Q4
CUST_04484,Beth Carpenter,2021-04-12,SMB,South,Basic,Active,michelegordon@example.net,1882,2021-04,2021-Q2
CUST_04485,Justin Green,2022-06-08,Enterprise,West,Pro,Active,qanderson@example.net,1460,2022-06,2022-Q2
CUST_04486,Linda Gonzalez,2024-03-23,Mid-Market,West,Basic,Active,escobarjennifer@example.com,806,2024-03,2024-Q1
CUST_04487,Yvette Jordan,2022-10-27,SMB,South,Enterprise,Active,eileenjohnson@example.com,1319,2022-10,2022-Q4
CUST_04488,Vincent Johnson,2023-03-04,SMB,East,Pro,Churned,amy31@example.org,1191,2023-03,2023-Q1
CUST_04489,Matthew Baker,2023-06-30,SMB,North,Basic,Churned,adriana49@example.net,1073,2023-06,2023-Q2
CUST_04490,Vincent Barrett,2021-05-02,Mid-Market,West,Basic,Active,jbell@example.com,1862,2021-05,2021-Q2
CUST_04491,Allen Price,2021-01-16,Enterprise,South,Basic,Active,taylorfleming@example.com,1968,2021-01,2021-Q1
CUST_04492,Alicia Hansen,2023-11-04,Mid-Market,West,Enterprise,Active,kristinaking@example.net,946,2023-11,2023-Q4
CUST_04493,Michael Barber,2023-03-28,Mid-Market,International,Pro,Active,sara85@example.net,1167,2023-03,2023-Q1
CUST_04494,Carol Dean,2021-07-24,SMB,East,Basic,Active,mberry@example.org,1779,2021-07,2021-Q3
CUST_04495,Samuel Lee,2021-01-15,Mid-Market,South,Pro,Churned,frogers@example.org,1969,2021-01,2021-Q1
CUST_04496,Joel Stone MD,2023-04-30,SMB,West,Basic,Active,ashley58@example.com,1134,2023-04,2023-Q2
CUST_04497,Roy Parker,2021-05-27,SMB,North,Basic,Active,mscott@example.org,1837,2021-05,2021-Q2
CUST_04498,Connie Cervantes,2022-06-10,Mid-Market,North,Basic,Active,choidenise@example.com,1458,2022-06,2022-Q2
CUST_04499,Richard Wyatt,2023-08-26,Mid-Market,East,Enterprise,Active,jameslawson@example.net,1016,2023-08,2023-Q3
CUST_04500,Sarah Wilson,2022-02-17,Enterprise,West,Enterprise,Active,johnsoncharles@example.org,1571,2022-02,2022-Q1
CUST_04501,Felicia Fox,2022-04-23,SMB,North,Enterprise,Active,parkerisaac@example.org,1506,2022-04,2022-Q2
CUST_04502,David Montgomery,2023-07-16,SMB,West,Enterprise,Churned,greenbrenda@example.org,1057,2023-07,2023-Q3
CUST_04503,Sean Warren,2022-09-03,Mid-Market,International,Basic,Active,ydavis@example.com,1373,2022-09,2022-Q3
CUST_04504,Michele Smith,2023-04-23,Mid-Market,East,Enterprise,Churned,cooperrebecca@example.org,1141,2023-04,2023-Q2
CUST_04505,Tammy James,2024-01-13,Enterprise,West,Pro,Active,omurray@example.com,876,2024-01,2024-Q1
CUST_04506,William Silva,2022-07-24,SMB,East,Basic,Active,zwilson@example.org,1414,2022-07,2022-Q3
CUST_04507,Judith Reynolds,2023-06-07,Mid-Market,North,Pro,Active,emilybrown@example.net,1096,2023-06,2023-Q2
CUST_04508,Latoya Gonzales,2024-03-25,SMB,East,Pro,Active,paulapruitt@example.net,804,2024-03,2024-Q1
CUST_04509,Mrs. Sarah Brewer,2024-02-12,Enterprise,International,Basic,Active,robyn79@example.org,846,2024-02,2024-Q1
CUST_04510,Shawn Owens,2021-01-27,Mid-Market,South,Basic,Active,wilsonmatthew@example.net,1957,2021-01,2021-Q1
CUST_04511,Sandra Owens,2023-02-13,SMB,South,Pro,Active,zharris@example.org,1210,2023-02,2023-Q1
CUST_04512,Sarah Smith,2021-01-30,SMB,International,Enterprise,Active,aromero@example.net,1954,2021-01,2021-Q1
CUST_04513,Kimberly Davidson,2022-05-30,SMB,North,Pro,Active,cwebster@example.net,1469,2022-05,2022-Q2
CUST_04514,Larry Gonzalez,2024-01-29,SMB,East,Pro,Churned,vincent79@example.com,860,2024-01,2024-Q1
CUST_04515,Tiffany Moon,2022-05-29,SMB,North,Pro,Churned,fhill@example.org,1470,2022-05,2022-Q2
CUST_04516,Curtis Burns,2022-04-23,SMB,North,Enterprise,Active,zbarrett@example.com,1506,2022-04,2022-Q2
CUST_04517,Rhonda Lindsey,2021-10-14,Mid-Market,International,Pro,Active,april66@example.net,1697,2021-10,2021-Q4
CUST_04518,Kevin Baker,2022-01-27,Mid-Market,North,Enterprise,Active,wgarner@example.com,1592,2022-01,2022-Q1
CUST_04519,Rhonda Allen,2023-06-21,Mid-Market,East,Basic,Active,umeadows@example.net,1082,2023-06,2023-Q2
CUST_04520,Mark King,2023-01-19,SMB,East,Pro,Active,john72@example.net,1235,2023-01,2023-Q1
CUST_04521,Kristin Nelson,2023-05-22,Enterprise,East,Basic,Active,oedwards@example.net,1112,2023-05,2023-Q2
CUST_04522,Faith Johnson,2022-02-17,SMB,West,Pro,Churned,wballard@example.com,1571,2022-02,2022-Q1
CUST_04523,Teresa Mejia,2022-10-18,SMB,West,Pro,Active,xwarren@example.org,1328,2022-10,2022-Q4
CUST_04524,Christina Ferguson,2022-07-21,SMB,East,Basic,Churned,lcarpenter@example.net,1417,2022-07,2022-Q3
CUST_04525,Danielle Burke,2021-12-11,Mid-Market,West,Basic,Active,theresa80@example.net,1639,2021-12,2021-Q4
