customer_id,name,signup_date,segment,region,plan_type,status,email,tenure_days,signup_month,signup_cohort,total_revenue,total_invoices,latest_invoice_date,total_tickets,avg_satisfaction_score,total_usage_count,distinct_features_used,last_product_access_date,days_since_last_access,churn_date,churn_reason,churn_risk_score
CUST_04999,Noah Bell,2023-05-08,SMB,West,Basic,Active,xcruz@example.org,1126,2023-05,2023-Q2,1343.25,14,2024-06-01,0.0,,26.0,2.0,2023-06-24,1079.0,,,30.0
CUST_05000,Amanda Martin,2022-03-17,SMB,North,Basic,Churned,danielkim@example.net,1543,2022-03,2022-Q1,2567.68,28,2024-06-01,0.0,,29.0,3.0,2024-03-10,819.0,2024-06-10,Business Closure,
CUST_05001,Dylan Rice,2023-12-23,Mid-Market,International,Enterprise,Active,garyhughes@example.net,897,2023-12,2023-Q4,6812.8,7,2024-06-01,5.0,3.4,214.0,3.0,2024-03-04,825.0,,,20.0
CUST_05002,Paul Miller,2022-08-21,Mid-Market,International,Basic,Active,hwagner@example.com,1386,2022-08,2022-Q3,2261.78,23,2024-06-01,3.0,4.333333333333333,41.0,4.0,2024-03-05,824.0,,,30.0
CUST_05003,Mrs. Sandra Herrera,2023-04-01,Enterprise,West,Basic,Active,stephaniesmith@example.com,1163,2023-04,2023-Q2,1415.86,15,2024-06-01,3.0,4.333333333333333,28.0,3.0,2024-03-20,809.0,,,30.0
CUST_05004,Colin Sanders,2022-05-02,Enterprise,East,Pro,Active,karen67@example.org,1497,2022-05,2022-Q2,7935.0,26,2024-06-01,2.0,3.0,88.0,3.0,2024-03-15,814.0,,,20.0
CUST_05005,Carolyn Williams,2023-06-24,Mid-Market,West,Pro,Active,christopher53@example.net,1079,2023-06,2023-Q2,3774.31,13,2024-06-01,1.0,4.0,84.0,2.0,2024-02-09,849.0,,,20.0
CUST_05006,Diane Nunez,2022-11-10,Mid-Market,North,Pro,Active,latoya19@example.net,1305,2022-11,2022-Q4,5796.47,20,2024-06-01,3.0,3.0,63.0,1.0,2024-04-10,788.0,,,20.0
CUST_05007,Benjamin Ortega,2021-06-24,Enterprise,South,Basic,Active,westlaura@example.org,1809,2021-06,2021-Q2,3519.68,37,2024-06-01,2.0,4.0,42.0,5.0,2024-05-05,763.0,,,30.0
CUST_05008,Kathryn Martin,2023-02-02,SMB,North,Pro,Churned,robert77@example.org,1221,2023-02,2023-Q1,5041.35,17,2024-06-01,1.0,3.0,62.0,2.0,2024-01-11,878.0,2024-06-24,Support Issues,
CUST_05009,Jonathan King,2021-11-18,SMB,West,Enterprise,Active,dbishop@example.net,1662,2021-11,2021-Q4,30996.829999999998,32,2024-06-01,1.0,4.0,123.0,3.0,2024-04-25,773.0,,,20.0
CUST_05010,Matthew Perez,2021-08-08,SMB,West,Pro,Active,santosphilip@example.net,1764,2021-08,2021-Q3,10443.41,35,2024-06-01,2.0,3.5,58.0,3.0,2024-01-26,863.0,,,20.0
CUST_05011,Andrew Peck,2023-08-16,Mid-Market,North,Pro,Active,marcrobbins@example.org,1026,2023-08,2023-Q3,3578.93,11,2024-06-01,4.0,4.0,179.0,5.0,2024-05-15,753.0,,,20.0
CUST_05012,Steven Ramos,2021-05-12,Mid-Market,South,Enterprise,Active,cdavidson@example.org,1852,2021-05,2021-Q2,36572.36,38,2024-06-01,6.0,3.3333333333333335,284.0,4.0,2024-02-15,843.0,,,35.0
CUST_05013,Brenda Lopez,2023-05-26,Mid-Market,North,Basic,Churned,wilsonhannah@example.org,1108,2023-05,2023-Q2,1462.1,14,2024-06-01,2.0,3.5,73.0,5.0,2024-03-27,802.0,2024-06-22,Price,
CUST_05014,Isaac Davis,2023-09-29,SMB,West,Pro,Churned,bryanlee@example.org,982,2023-09,2023-Q3,3125.7599999999998,10,2024-06-01,1.0,4.0,50.0,3.0,2023-11-08,942.0,2024-06-24,Competitor,
CUST_05015,Craig Reyes,2022-05-20,SMB,East,Basic,Active,joneschristine@example.org,1479,2022-05,2022-Q2,2497.2,26,2024-06-01,2.0,3.5,68.0,4.0,2023-12-18,902.0,,,30.0
CUST_05016,Christopher Williams,2023-08-02,SMB,South,Enterprise,Active,caleb74@example.com,1040,2023-08,2023-Q3,10980.93,11,2024-06-01,2.0,4.0,276.0,6.0,2024-01-13,876.0,,,20.0
CUST_05017,Michelle Murray,2024-03-02,SMB,South,Enterprise,Active,wnelson@example.com,827,2024-03,2024-Q1,3989.52,4,2024-06-01,0.0,,203.0,4.0,2023-12-18,902.0,,,20.0
CUST_05018,Susan Hawkins,2022-12-11,SMB,East,Basic,Active,crystaldavis@example.com,1274,2022-12,2022-Q4,1809.3600000000001,19,2024-06-01,2.0,3.5,75.0,5.0,2024-05-05,763.0,,,30.0
CUST_05019,Jo Keller,2022-02-07,SMB,North,Enterprise,Churned,parkerkenneth@example.net,1581,2022-02,2022-Q1,28165.82,29,2024-06-01,0.0,,303.0,4.0,2024-03-04,825.0,2024-06-21,Support Issues,
CUST_05020,David Mcgrath,2021-12-30,Mid-Market,West,Basic,Churned,rayrobin@example.org,1620,2021-12,2021-Q4,2906.42,31,2024-06-01,0.0,,51.0,4.0,2024-04-26,772.0,2024-06-25,Competitor,
CUST_05021,Tiffany Hill DVM,2022-05-15,SMB,West,Basic,Active,sporter@example.com,1484,2022-05,2022-Q2,2570.81,26,2024-06-01,1.0,4.0,30.0,1.0,2024-05-03,765.0,,,30.0
CUST_05022,Jason Jones,2022-09-27,SMB,North,Basic,Active,david96@example.net,1349,2022-09,2022-Q3,2047.46,22,2024-06-01,1.0,3.0,46.0,3.0,2024-05-13,755.0,,,30.0
CUST_05023,John Carroll,2023-03-30,SMB,South,Basic,Active,colekirk@example.org,1165,2023-03,2023-Q1,1582.92,16,2024-06-01,1.0,4.0,55.0,3.0,2024-03-19,810.0,,,30.0
CUST_05024,Karen Meza,2022-07-12,Mid-Market,West,Basic,Churned,andersonelijah@example.org,1426,2022-07,2022-Q3,2446.51,24,2024-06-01,0.0,,97.0,4.0,2024-05-19,749.0,2024-06-07,Price,
CUST_05025,Darlene Galloway,2023-07-30,SMB,South,Enterprise,Active,kevinwagner@example.org,1043,2023-07,2023-Q3,10789.17,12,2024-06-01,7.0,2.8333333333333335,31.0,1.0,2023-05-02,1132.0,,,50.0
CUST_05026,Matthew Morris,2021-10-27,Mid-Market,West,Basic,Active,jessicabrown@example.com,1684,2021-10,2021-Q4,3051.54,33,2024-06-01,4.0,3.5,78.0,5.0,2024-03-04,825.0,,,30.0
CUST_05027,Maria White,2022-05-14,Mid-Market,North,Pro,Active,alexandria87@example.org,1485,2022-05,2022-Q2,8168.71,26,2024-06-01,1.0,4.0,126.0,4.0,2024-05-14,754.0,,,20.0
CUST_05028,Jonathan Thompson,2022-10-05,SMB,North,Pro,Churned,nbernard@example.net,1341,2022-10,2022-Q4,6025.47,21,2024-06-01,1.0,5.0,160.0,5.0,2024-01-14,875.0,2024-06-20,Support Issues,
CUST_05029,Cheryl Fuller,2022-09-28,Mid-Market,North,Basic,Churned,jackie02@example.net,1348,2022-09,2022-Q3,2074.09,22,2024-06-01,0.0,,62.0,4.0,2024-04-19,779.0,2024-06-16,Support Issues,
CUST_05030,Amanda Ochoa,2021-12-13,Enterprise,West,Basic,Active,barbaramorales@example.com,1637,2021-12,2021-Q4,3000.36,31,2024-06-01,2.0,3.5,44.0,3.0,2024-02-14,844.0,,,30.0
CUST_05031,Larry Rice,2022-02-08,Mid-Market,East,Basic,Active,smitchell@example.com,1580,2022-02,2022-Q1,2727.74,29,2024-06-01,0.0,,31.0,3.0,2024-03-19,810.0,,,30.0
CUST_05032,Jesse Richards,2021-09-06,Enterprise,South,Enterprise,Active,luisblake@example.net,1735,2021-09,2021-Q3,31774.64,34,2024-06-01,1.0,3.0,190.0,3.0,2024-01-20,869.0,,,20.0
CUST_05033,Michael Morrison,2022-05-02,SMB,West,Basic,Active,zstanley@example.org,1497,2022-05,2022-Q2,2512.84,26,2024-06-01,2.0,4.0,54.0,4.0,2024-05-16,752.0,,,30.0
CUST_05034,Brittney Wright,2023-09-08,SMB,East,Pro,Active,mariavincent@example.org,1003,2023-09,2023-Q3,2809.54,10,2024-06-01,2.0,3.5,55.0,2.0,2024-06-01,736.0,,,20.0
CUST_05035,Lydia Brown,2023-11-12,SMB,East,Pro,Active,jenkinsjames@example.com,938,2023-11,2023-Q4,2372.47,8,2024-06-01,3.0,4.0,134.0,5.0,2024-04-27,771.0,,,20.0
CUST_05036,Audrey Vazquez,2021-04-05,Mid-Market,East,Pro,Churned,christopherross@example.org,1889,2021-04,2021-Q2,11059.49,39,2024-06-01,1.0,4.0,185.0,5.0,2024-02-05,853.0,2024-06-08,Product Gap,
CUST_05037,Michael Cooper,2021-07-24,Mid-Market,West,Basic,Active,klewis@example.net,1779,2021-07,2021-Q3,3402.4700000000003,36,2024-06-01,1.0,4.0,70.0,5.0,2024-03-17,812.0,,,30.0
CUST_05038,Catherine Robinson,2023-06-08,SMB,East,Enterprise,Churned,stephen44@example.com,1095,2023-06,2023-Q2,13304.42,13,2024-06-01,1.0,3.0,216.0,4.0,2024-01-29,860.0,2024-06-20,Price,
CUST_05039,Robert Wilson,2023-12-28,SMB,North,Enterprise,Active,james42@example.org,892,2023-12,2023-Q4,6133.17,7,2024-06-01,4.0,3.75,183.0,4.0,2024-03-18,811.0,,,20.0
CUST_05040,John Baker,2023-12-20,Mid-Market,East,Basic,Active,kelly95@example.com,900,2023-12,2023-Q4,726.0,7,2024-06-01,2.0,3.5,79.0,5.0,2024-05-07,761.0,,,30.0
CUST_05041,Carol Hess,2021-06-14,SMB,East,Enterprise,Active,hayden46@example.org,1819,2021-06,2021-Q2,35140.21,37,2024-06-01,1.0,5.0,243.0,4.0,2024-02-08,850.0,,,20.0
CUST_05042,Stephanie Jones,2023-01-15,SMB,South,Basic,Active,martinezrenee@example.com,1239,2023-01,2023-Q1,1692.23,18,2024-06-01,1.0,4.0,61.0,4.0,2024-05-01,767.0,,,30.0
CUST_05043,Maria Thompson,2023-03-09,SMB,South,Pro,Active,donna42@example.net,1186,2023-03,2023-Q1,4382.63,16,2024-06-01,5.0,4.0,62.0,3.0,2024-04-09,789.0,,,20.0
CUST_05044,Kathryn Ramos,2022-04-29,SMB,East,Pro,Active,scott35@example.org,1500,2022-04,2022-Q2,7415.66,27,2024-06-01,1.0,3.0,80.0,4.0,2024-04-24,774.0,,,20.0
CUST_05045,Lisa Rice,2023-10-24,SMB,West,Enterprise,Active,pbrooks@example.net,957,2023-10,2023-Q4,9199.29,9,2024-06-01,0.0,,206.0,2.0,2024-04-28,770.0,,,20.0
CUST_05046,Heather Dickerson,2022-12-27,SMB,North,Enterprise,Active,marshalllisa@example.com,1258,2022-12,2022-Q4,17800.27,19,2024-06-01,4.0,4.0,158.0,4.0,2024-03-07,822.0,,,20.0
CUST_05047,Tony Jones,2023-06-22,Enterprise,West,Pro,Active,melissacastillo@example.net,1081,2023-06,2023-Q2,3888.73,13,2024-06-01,2.0,3.5,33.0,2.0,2023-07-05,1068.0,,,20.0
CUST_05048,Michael Young,2023-07-29,SMB,East,Basic,Churned,susan82@example.com,1044,2023-07,2023-Q3,1097.55,12,2024-06-01,1.0,4.0,26.0,3.0,2024-03-12,817.0,2024-06-06,Competitor,
CUST_05049,Craig Jones,2022-08-10,SMB,East,Enterprise,Active,taylorrichard@example.com,1397,2022-08,2022-Q3,21728.31,23,2024-06-01,2.0,3.5,233.0,4.0,2024-01-29,860.0,,,20.0
CUST_05050,Cynthia Mendoza,2022-08-15,Enterprise,North,Pro,Active,tcase@example.org,1392,2022-08,2022-Q3,6418.3099999999995,23,2024-06-01,5.0,3.5,132.0,6.0,2024-01-16,873.0,,,20.0
CUST_05051,Victoria Reid,2023-02-20,SMB,West,Basic,Churned,crystal06@example.com,1203,2023-02,2023-Q1,1673.05,17,2024-06-01,1.0,5.0,55.0,3.0,2024-04-10,788.0,2024-06-14,Competitor,
CUST_05052,Leslie Wilson,2021-08-15,Mid-Market,North,Pro,Churned,graymichelle@example.net,1757,2021-08,2021-Q3,10428.35,35,2024-06-01,0.0,,68.0,2.0,2024-04-16,782.0,2024-06-27,Competitor,
CUST_05053,Paul Gentry,2021-12-23,SMB,West,Enterprise,Active,ibarradylan@example.org,1627,2021-12,2021-Q4,29845.87,31,2024-06-01,3.0,3.6666666666666665,201.0,4.0,2024-02-10,848.0,,,20.0
CUST_05054,Katherine Sosa,2021-08-19,Enterprise,East,Basic,Active,cruzalbert@example.org,1753,2021-08,2021-Q3,3301.17,35,2024-06-01,2.0,4.0,33.0,4.0,2024-03-13,816.0,,,30.0
CUST_05055,Deborah Miller,2023-05-02,SMB,North,Pro,Churned,garciarachel@example.com,1132,2023-05,2023-Q2,4208.92,14,2024-06-01,0.0,,103.0,4.0,2024-02-22,836.0,2024-06-09,Product Gap,
CUST_05056,Nicholas Lee,2024-01-09,Enterprise,South,Basic,Active,qwilliams@example.org,880,2024-01,2024-Q1,592.44,6,2024-06-01,1.0,4.0,30.0,3.0,2023-08-04,1038.0,,,30.0
CUST_05057,William Martin,2021-02-14,Mid-Market,East,Pro,Active,gmccormick@example.org,1939,2021-02,2021-Q1,11819.43,41,2024-06-01,2.0,3.5,40.0,2.0,2023-07-15,1058.0,,,20.0
CUST_05058,Ashley Thompson,2021-02-27,SMB,North,Enterprise,Churned,qoneal@example.net,1926,2021-02,2021-Q1,39060.27,41,2024-06-01,0.0,,200.0,4.0,2024-03-06,823.0,2024-06-29,Competitor,
CUST_05059,Kimberly Thomas,2022-04-12,Mid-Market,International,Pro,Active,jeffersonchristine@example.com,1517,2022-04,2022-Q2,8117.63,27,2024-06-01,1.0,4.0,187.0,6.0,2024-04-07,791.0,,,20.0
CUST_05060,Robin Goodwin,2024-03-26,Mid-Market,West,Enterprise,Active,qwagner@example.org,803,2024-03,2024-Q1,3333.16,4,2024-06-01,3.0,3.6666666666666665,119.0,2.0,2023-04-26,1138.0,,,20.0
CUST_05061,Antonio Jones,2024-05-01,SMB,International,Basic,Churned,ramirezjoseph@example.com,767,2024-05,2024-Q2,210.7,2,2024-06-01,0.0,,43.0,3.0,2024-05-04,764.0,2024-06-12,Competitor,
CUST_05062,Martin Walker,2022-11-07,SMB,North,Pro,Active,tjackson@example.net,1308,2022-11,2022-Q4,5755.37,20,2024-06-01,3.0,3.6666666666666665,79.0,3.0,2024-01-07,882.0,,,20.0
CUST_05063,Andrea Petty,2023-02-12,Mid-Market,South,Basic,Active,gene59@example.net,1211,2023-02,2023-Q1,1663.04,17,2024-06-01,1.0,,55.0,4.0,2024-05-29,739.0,,,30.0
CUST_05064,Denise Hester,2023-07-15,SMB,North,Pro,Churned,nterry@example.com,1058,2023-07,2023-Q3,3537.55,12,2024-06-01,1.0,,80.0,3.0,2024-05-13,755.0,2024-06-28,Competitor,
CUST_05065,Lisa Jackson,2022-01-30,SMB,North,Basic,Churned,anthonyedwards@example.com,1589,2022-01,2022-Q1,2760.57,30,2024-06-01,0.0,,57.0,4.0,2024-02-01,857.0,2024-06-16,Product Gap,
CUST_05066,Mary Burke,2023-04-01,SMB,East,Pro,Active,peterhamilton@example.com,1163,2023-04,2023-Q2,4465.35,15,2024-06-01,4.0,3.25,30.0,2.0,2023-07-14,1059.0,,,20.0
CUST_05067,Mario Williams,2023-12-13,SMB,West,Pro,Active,catherineblair@example.net,907,2023-12,2023-Q4,1827.2,7,2024-06-01,1.0,3.0,126.0,4.0,2024-03-25,804.0,,,20.0
CUST_05068,Aaron Campbell,2024-03-26,SMB,West,Pro,Active,ashleyhester@example.com,803,2024-03,2024-Q1,1207.05,4,2024-06-01,3.0,3.3333333333333335,79.0,2.0,2024-05-24,744.0,,,20.0
CUST_05069,Jessica Johnson,2021-04-27,Mid-Market,East,Pro,Active,alyssasaunders@example.net,1867,2021-04,2021-Q2,11392.87,39,2024-06-01,3.0,4.0,54.0,3.0,2024-03-29,800.0,,,20.0
CUST_05070,Mark Reyes,2021-08-15,SMB,East,Basic,Churned,bondrobert@example.com,1757,2021-08,2021-Q3,3401.84,35,2024-06-01,0.0,,51.0,3.0,2024-04-26,772.0,2024-06-25,Support Issues,
CUST_05071,John Stark,2022-12-30,SMB,International,Enterprise,Active,knoxmark@example.org,1255,2022-12,2022-Q4,18402.33,19,2024-06-01,7.0,3.4285714285714284,95.0,2.0,2024-05-15,753.0,,,35.0
CUST_05072,Anita Davis,2021-01-20,Enterprise,West,Pro,Active,david22@example.com,1964,2021-01,2021-Q1,12203.06,42,2024-06-01,0.0,,92.0,4.0,2024-03-15,814.0,,,20.0
CUST_05073,Matthew Melendez,2022-10-04,SMB,West,Pro,Active,walterdavid@example.com,1342,2022-10,2022-Q4,5891.58,21,2024-06-01,2.0,4.0,105.0,4.0,2024-05-10,758.0,,,20.0
CUST_05074,Edward Shaw,2021-07-12,Mid-Market,North,Enterprise,Churned,marcbrooks@example.com,1791,2021-07,2021-Q3,35211.01,36,2024-06-01,5.0,3.75,48.0,1.0,2024-05-31,737.0,2024-06-18,Product Gap,
CUST_05075,Donald Sanchez,2023-07-08,SMB,West,Enterprise,Active,lgallagher@example.com,1065,2023-07,2023-Q3,11407.67,12,2024-06-01,4.0,3.75,144.0,4.0,2024-02-16,842.0,,,20.0
CUST_05076,Jermaine Kline,2024-05-07,SMB,North,Enterprise,Active,kiara57@example.org,761,2024-05,2024-Q2,1938.5,2,2024-06-01,2.0,4.0,387.0,6.0,2024-05-13,755.0,,,20.0
CUST_05077,Dr. Justin Brady,2021-05-26,Mid-Market,East,Pro,Churned,jessica25@example.org,1838,2021-05,2021-Q2,11418.59,38,2024-06-01,0.0,,202.0,6.0,2024-05-15,753.0,2024-06-24,Competitor,
CUST_05078,Tony Hurley,2024-04-23,SMB,International,Basic,Active,robert90@example.org,775,2024-04,2024-Q2,287.97,3,2024-06-01,4.0,3.25,49.0,4.0,2024-03-24,805.0,,,30.0
CUST_05079,Renee Mejia,2021-12-08,SMB,East,Basic,Active,melissachapman@example.net,1642,2021-12,2021-Q4,3085.43,31,2024-06-01,3.0,3.3333333333333335,60.0,4.0,2024-05-01,767.0,,,30.0
CUST_05080,Lisa Hart,2023-10-21,Enterprise,West,Basic,Churned,kmurphy@example.org,960,2023-10,2023-Q4,866.0699999999999,9,2024-06-01,3.0,4.0,26.0,2.0,2024-02-28,830.0,2024-06-14,Price,
CUST_05081,Jennifer Scott,2021-12-18,SMB,West,Basic,Churned,thomaslori@example.net,1632,2021-12,2021-Q4,3043.33,31,2024-06-01,2.0,3.5,117.0,6.0,2024-05-29,739.0,2024-06-24,Product Gap,
CUST_05082,Debra Kim,2021-09-04,Mid-Market,North,Enterprise,Active,castrokatherine@example.com,1737,2021-09,2021-Q3,31357.65,34,2024-06-01,4.0,3.5,125.0,2.0,2023-10-31,950.0,,,20.0
CUST_05083,Angela Anderson,2022-11-06,Mid-Market,International,Pro,Active,robertsingh@example.com,1309,2022-11,2022-Q4,5597.19,20,2024-06-01,5.0,3.4,112.0,3.0,2024-05-29,739.0,,,20.0
CUST_05084,Connie Neal,2024-05-18,Enterprise,South,Enterprise,Active,chad39@example.com,750,2024-05,2024-Q2,1952.15,2,2024-06-01,2.0,4.0,63.0,1.0,2023-08-14,1028.0,,,20.0
CUST_05085,David Martin,2022-08-29,Mid-Market,East,Pro,Active,robert42@example.net,1378,2022-08,2022-Q3,6602.14,23,2024-06-01,2.0,3.5,236.0,6.0,2024-05-26,742.0,,,20.0
CUST_05086,Christopher Nelson,2023-05-13,SMB,South,Pro,Active,donald63@example.org,1121,2023-05,2023-Q2,4281.07,14,2024-06-01,4.0,3.5,96.0,3.0,2024-02-04,854.0,,,20.0
CUST_05087,Jason Jones,2024-04-15,SMB,East,Basic,Active,mfox@example.com,783,2024-04,2024-Q2,271.85,3,2024-06-01,4.0,4.0,66.0,4.0,2024-03-13,816.0,,,30.0
CUST_05088,Christopher Reyes,2022-03-23,SMB,International,Basic,Active,wendy33@example.net,1537,2022-03,2022-Q1,2584.89,28,2024-06-01,1.0,3.0,78.0,4.0,2024-05-19,749.0,,,30.0
CUST_05089,Donna Joseph,2022-12-02,Mid-Market,West,Enterprise,Churned,castillolinda@example.com,1283,2022-12,2022-Q4,17631.71,19,2024-06-01,0.0,,124.0,3.0,2023-10-11,970.0,2024-06-26,Product Gap,
CUST_05090,David Duke,2022-01-13,SMB,East,Basic,Active,bruceochoa@example.com,1606,2022-01,2022-Q1,2791.19,30,2024-06-01,3.0,4.0,47.0,3.0,2024-05-04,764.0,,,30.0
CUST_05091,Joseph Turner,2022-06-05,SMB,West,Basic,Active,bdelgado@example.org,1463,2022-06,2022-Q2,2452.11,25,2024-06-01,4.0,3.75,22.0,2.0,2023-05-15,1119.0,,,30.0
CUST_05092,Megan Mccoy,2021-08-06,SMB,International,Enterprise,Active,christopherruiz@example.net,1766,2021-08,2021-Q3,34511.29,35,2024-06-01,3.0,3.6666666666666665,92.0,2.0,2024-02-26,832.0,,,20.0
CUST_05093,Monique Sutton,2021-03-18,SMB,South,Pro,Churned,johnsonjohn@example.com,1907,2021-03,2021-Q1,11729.88,40,2024-06-01,1.0,4.0,164.0,5.0,2024-05-07,761.0,2024-06-14,Support Issues,
CUST_05094,Dr. Timothy Jimenez,2023-01-04,SMB,East,Basic,Churned,dlogan@example.org,1250,2023-01,2023-Q1,1705.77,18,2024-06-01,1.0,3.0,63.0,3.0,2024-04-21,777.0,2024-06-20,Product Gap,
CUST_05095,Gloria Finley,2022-10-14,SMB,East,Pro,Churned,wcollins@example.com,1332,2022-10,2022-Q4,6028.47,21,2024-06-01,0.0,,121.0,3.0,2024-03-18,811.0,2024-07-01,Price,
CUST_05096,Stephen Clark,2022-05-12,Mid-Market,North,Basic,Churned,austinlinda@example.net,1487,2022-05,2022-Q2,2510.78,26,2024-06-01,1.0,3.0,39.0,3.0,2024-02-24,834.0,2024-06-27,Competitor,
CUST_05097,Hunter Stevenson,2022-11-23,SMB,South,Pro,Active,rodriguezbrent@example.com,1292,2022-11,2022-Q4,5758.18,20,2024-06-01,1.0,4.0,64.0,3.0,2023-12-03,917.0,,,20.0
CUST_05098,Laura Watson,2022-09-19,SMB,South,Pro,Active,lynnmedina@example.net,1357,2022-09,2022-Q3,6253.36,22,2024-06-01,2.0,3.5,109.0,4.0,2024-01-03,886.0,,,20.0
CUST_05099,Cheryl Wright,2022-07-23,SMB,North,Pro,Active,harriserika@example.org,1415,2022-07,2022-Q3,6771.1900000000005,24,2024-06-01,2.0,4.0,158.0,6.0,2024-03-11,818.0,,,20.0
CUST_05100,Matthew Edwards,2021-12-27,Enterprise,East,Enterprise,Active,marshalldouglas@example.com,1623,2021-12,2021-Q4,28905.18,31,2024-06-01,2.0,3.0,155.0,4.0,2024-04-08,790.0,,,20.0
CUST_05101,Charles Flynn,2022-11-05,SMB,International,Pro,Active,cruzjuan@example.org,1310,2022-11,2022-Q4,6242.73,20,2024-06-01,2.0,3.0,103.0,4.0,2024-03-28,801.0,,,20.0
CUST_05102,Zachary Francis,2021-05-12,SMB,South,Basic,Churned,kevin87@example.com,1852,2021-05,2021-Q2,3733.96,38,2024-06-01,1.0,3.0,88.0,4.0,2024-03-09,820.0,2024-06-03,Business Closure,
CUST_05103,Timothy Conway,2023-05-29,Mid-Market,East,Enterprise,Active,jhaley@example.org,1105,2023-05,2023-Q2,13448.82,14,2024-06-01,1.0,4.0,136.0,2.0,2023-05-05,1129.0,,,20.0
CUST_05104,Dawn Taylor,2022-04-09,SMB,East,Basic,Active,lwright@example.net,1520,2022-04,2022-Q2,2502.93,27,2024-06-01,5.0,4.0,30.0,3.0,2024-05-28,740.0,,,30.0
CUST_05105,Jeffrey Murphy,2021-09-29,SMB,North,Pro,Active,whull@example.org,1712,2021-09,2021-Q3,9551.36,34,2024-06-01,1.0,3.0,66.0,2.0,2024-04-23,775.0,,,20.0
CUST_05106,Brooke Yang,2021-07-12,SMB,International,Pro,Active,william37@example.com,1791,2021-07,2021-Q3,10297.49,36,2024-06-01,4.0,5.0,105.0,3.0,2023-10-21,960.0,,,20.0
CUST_05107,Caitlyn Payne,2021-05-06,SMB,West,Enterprise,Active,alyssa89@example.org,1858,2021-05,2021-Q2,34449.17,38,2024-06-01,1.0,3.0,265.0,4.0,2024-04-28,770.0,,,20.0
CUST_05108,Stefanie Higgins,2022-10-03,SMB,North,Basic,Active,maria51@example.com,1343,2022-10,2022-Q4,2046.08,21,2024-06-01,6.0,3.8,49.0,3.0,2023-11-29,921.0,,,45.0
CUST_05109,Felicia Aguilar,2022-09-27,Enterprise,North,Enterprise,Active,lee64@example.com,1349,2022-09,2022-Q3,20872.670000000002,22,2024-06-01,3.0,3.6666666666666665,252.0,3.0,2024-01-17,872.0,,,20.0
CUST_05110,Randall Thomas,2022-07-09,Mid-Market,East,Enterprise,Churned,johnsoncharles@example.com,1429,2022-07,2022-Q3,23951.45,24,2024-06-01,1.0,3.0,108.0,2.0,2023-10-18,963.0,2024-06-17,Business Closure,
CUST_05111,Shane Good,2022-05-17,SMB,West,Basic,Active,xsimpson@example.com,1482,2022-05,2022-Q2,2556.11,26,2024-06-01,2.0,3.5,54.0,6.0,2024-04-01,797.0,,,30.0
CUST_05112,Steve Cobb,2023-06-19,SMB,East,Basic,Active,mgill@example.net,1084,2023-06,2023-Q2,1311.8700000000001,13,2024-06-01,3.0,3.3333333333333335,8.0,1.0,2024-03-11,818.0,,,50.0
CUST_05113,Andrew Barry,2023-11-21,SMB,North,Enterprise,Active,nicholas09@example.net,929,2023-11,2023-Q4,8366.18,8,2024-06-01,3.0,2.6666666666666665,125.0,3.0,2023-11-16,934.0,,,35.0
CUST_05114,Jessica Thomas,2021-01-17,Enterprise,International,Basic,Active,rebecca28@example.net,1967,2021-01,2021-Q1,4138.8,42,2024-06-01,2.0,3.5,34.0,3.0,2024-05-05,763.0,,,30.0
CUST_05115,Robert Collins,2022-01-30,SMB,East,Basic,Active,murrayrachel@example.org,1589,2022-01,2022-Q1,3067.41,30,2024-06-01,4.0,3.75,54.0,4.0,2024-04-19,779.0,,,30.0
CUST_05116,Kathleen Nelson,2021-03-21,SMB,North,Basic,Active,pwilliams@example.org,1904,2021-03,2021-Q1,3750.79,40,2024-06-01,2.0,3.0,27.0,2.0,2023-09-19,992.0,,,30.0
CUST_05117,Daniel Evans,2021-07-11,SMB,West,Basic,Active,imatthews@example.net,1792,2021-07,2021-Q3,3556.19,36,2024-06-01,4.0,4.0,57.0,4.0,2024-03-31,798.0,,,30.0
CUST_05118,Janice Adams,2023-03-01,SMB,West,Pro,Active,lmorris@example.com,1194,2023-03,2023-Q1,4702.95,16,2024-06-01,2.0,3.0,138.0,5.0,2024-02-02,856.0,,,20.0
CUST_05119,Matthew Robbins,2022-02-13,SMB,North,Enterprise,Active,mistywolf@example.com,1575,2022-02,2022-Q1,27897.91,29,2024-06-01,0.0,,121.0,2.0,2024-04-20,778.0,,,20.0
CUST_05120,Steven Morgan Jr.,2024-04-30,Mid-Market,West,Basic,Active,erin66@example.net,768,2024-04,2024-Q2,235.2,3,2024-06-01,1.0,4.0,57.0,4.0,2024-01-29,860.0,,,30.0
CUST_05121,Andrea Howard,2023-02-22,Enterprise,North,Enterprise,Active,urodriguez@example.com,1201,2023-02,2023-Q1,15891.33,17,2024-06-01,3.0,2.6666666666666665,307.0,4.0,2024-03-29,800.0,,,35.0
CUST_05122,Megan Miller,2024-05-13,Mid-Market,International,Pro,Churned,lperry@example.com,755,2024-05,2024-Q2,592.23,2,2024-06-01,0.0,,39.0,2.0,2024-05-11,757.0,2024-06-11,Price,
CUST_05123,Ms. Jennifer Francis,2023-02-25,Mid-Market,North,Basic,Churned,oking@example.org,1198,2023-02,2023-Q1,1527.63,17,2024-06-01,2.0,3.5,66.0,5.0,2024-02-15,843.0,2024-06-09,Price,
