customer_id,name,signup_date,segment,region,plan_type,status,email
CUST_04582,Marcus Moody,2021-12-28,Mid-Market,South,Pro,Active,yturner@example.org
CUST_04583,Victoria Henry,2022-08-04,Mid-Market,South,Pro,Active,msanders@example.org
CUST_04584,Ruth Fry,2021-08-24,SMB,West,Pro,Active,joshuacrawford@example.net
CUST_04585,Amy Campbell,2021-12-06,Mid-Market,International,Basic,Churned,matthew34@example.com
CUST_04586,Victor Barron,2022-08-11,SMB,East,Pro,Active,sandra21@example.com
CUST_04587,Tina Alvarado MD,2022-07-15,Enterprise,South,Enterprise,Active,wlyons@example.com
CUST_04588,Anthony Hoover,2022-06-07,Mid-Market,West,Enterprise,Active,katherine49@example.org
CUST_04589,Jason Robbins,2021-02-22,Mid-Market,South,Pro,Active,james71@example.com
CUST_04590,Melanie Hansen,2024-01-03,Enterprise,International,Enterprise,Active,claytonrobbins@example.com
CUST_04591,Courtney Hawkins,2021-02-28,SMB,International,Enterprise,Active,osbornechristina@example.org
CUST_04592,Mary Fisher,2021-03-02,Mid-Market,South,Enterprise,Active,debbie01@example.org
CUST_04593,Richard Arnold,2021-08-27,SMB,West,Basic,Active,davismike@example.org
CUST_04594,Christopher Mitchell,2024-05-13,Mid-Market,East,Basic,Active,carrjames@example.net
CUST_04595,Michelle Shepard,2021-01-04,SMB,International,Pro,Churned,lsanchez@example.org
CUST_04596,Aaron Caldwell,2021-12-23,Mid-Market,North,Basic,Active,amyfields@example.net
CUST_04597,Matthew Crane,2021-09-20,SMB,West,Basic,Churned,allisoncampbell@example.com
CUST_04598,Nicole Gutierrez,2024-01-20,SMB,East,Basic,Churned,preynolds@example.net
CUST_04599,Shirley Brock,2023-05-18,SMB,South,Basic,Active,stephenskerry@example.net
CUST_04600,Edward Newton,2021-02-03,SMB,East,Pro,Churned,egraham@example.com
CUST_04601,Robert Parker,2022-09-16,SMB,South,Pro,Churned,scottdeborah@example.org
CUST_04602,Pamela Gill,2021-12-03,Mid-Market,North,Basic,Active,crussell@example.net
CUST_04603,Erin Davis,2023-03-21,SMB,East,Basic,Active,twallace@example.com
CUST_04604,Caroline Price,2023-02-11,Mid-Market,International,Basic,Active,talvarado@example.com
CUST_04605,Leonard Mcgrath,2021-09-20,Enterprise,East,Basic,Active,john55@example.com
CUST_04606,Matthew Gonzalez,2023-02-21,Enterprise,West,Pro,Active,alejandro26@example.net
CUST_04607,Sarah Mcmillan,2022-01-10,SMB,West,Basic,Active,ladams@example.com
CUST_04608,Michael Morton,2021-07-09,Mid-Market,South,Enterprise,Active,benjamindavid@example.net
CUST_04609,Charles Harrington,2024-01-27,Enterprise,International,Basic,Active,johnbarton@example.net
CUST_04610,Maria Adams,2021-05-11,SMB,South,Pro,Active,dtaylor@example.org
CUST_04611,David Mann,2022-07-10,SMB,West,Enterprise,Active,brian61@example.org
CUST_04612,Katherine Turner,2023-09-13,SMB,East,Basic,Churned,tyler30@example.com
CUST_04613,Erin Cruz,2022-09-08,SMB,East,Pro,Active,emma76@example.net
CUST_04614,Sydney Pollard,2023-01-10,Mid-Market,South,Basic,Active,jshaw@example.net
CUST_04615,Stephen Rogers,2023-09-15,SMB,South,Pro,Churned,sabrinawalsh@example.com
CUST_04616,Debbie Scott,2022-06-18,SMB,North,Basic,Active,jason63@example.org
CUST_04617,Jacob Rodriguez,2022-10-11,SMB,East,Pro,Churned,qkelly@example.com
CUST_04618,Antonio Hernandez,2024-04-09,Enterprise,South,Pro,Active,dramos@example.net
CUST_04619,Jacob Williams,2021-07-14,Mid-Market,South,Pro,Active,christopher91@example.net
CUST_04620,Hannah Raymond,2021-04-16,Enterprise,South,Pro,Churned,ballardrobert@example.net
CUST_04621,Danny Koch,2021-06-25,SMB,International,Pro,Active,brandon14@example.org
CUST_04622,Sandra Mckinney,2022-05-28,SMB,International,Basic,Churned,anolan@example.net
CUST_04623,Charlotte Burns DDS,2021-01-31,SMB,East,Pro,Active,chandavid@example.org
CUST_04624,April Williams,2023-04-11,SMB,North,Pro,Active,doyletravis@example.org
CUST_04625,Cameron Miller,2023-07-20,Mid-Market,South,Basic,Active,michael49@example.com
CUST_04626,Kyle Cook,2021-10-20,Mid-Market,West,Pro,Active,thomaswarner@example.com
CUST_04627,Jessica Bernard,2021-05-28,SMB,North,Pro,Active,jason83@example.org
CUST_04628,Sean Burton,2023-04-08,Mid-Market,North,Pro,Churned,vdennis@example.net
CUST_04629,Daniel Patterson,2023-06-04,Mid-Market,International,Basic,Active,larsoneric@example.org
CUST_04630,Joshua Bryant,2021-02-08,SMB,South,Pro,Active,linda37@example.org
CUST_04631,Jeremy Levy,2021-07-15,SMB,South,Basic,Churned,bradleysanchez@example.net
CUST_04632,Douglas Marsh,2021-03-17,SMB,South,Basic,Churned,robertjenkins@example.com
CUST_04633,Casey Harris,2021-10-18,Enterprise,East,Basic,Churned,strongtammy@example.com
CUST_04634,Jennifer Thomas,2022-02-26,SMB,International,Pro,Active,vnguyen@example.org
CUST_04635,Todd Shannon,2022-07-24,SMB,International,Basic,Churned,richardsnow@example.net
CUST_04636,Jesse Edwards,2021-09-25,SMB,International,Basic,Churned,smithsusan@example.net
CUST_04637,Sylvia Leblanc,2021-02-26,Mid-Market,North,Basic,Churned,lwilliams@example.org
CUST_04638,Tyler Barton,2021-06-04,SMB,North,Pro,Churned,christophermills@example.com
CUST_04639,Michael Harris,2024-03-25,Mid-Market,North,Pro,Churned,teresadiaz@example.org
CUST_04640,Crystal Horton,2023-02-15,Mid-Market,North,Basic,Active,alvingrimes@example.com
CUST_04641,Morgan Haynes,2024-05-09,Enterprise,North,Basic,Active,pittsrobert@example.com
CUST_04642,Stephanie Perkins,2021-09-16,SMB,South,Pro,Churned,dustinrodriguez@example.net
CUST_04643,Charles Thompson,2022-09-03,Mid-Market,West,Basic,Active,robert85@example.net
CUST_04644,Erin Rodriguez,2023-11-15,Mid-Market,South,Basic,Active,thomasaustin@example.org
CUST_04645,Marissa Brown,2024-04-09,Mid-Market,North,Basic,Active,amy05@example.org
CUST_04646,Daniel Mitchell,2023-08-28,Mid-Market,East,Enterprise,Active,jennifer36@example.org
CUST_04647,Abigail Olson,2024-02-01,SMB,West,Basic,Active,holly37@example.net
CUST_04648,April Weiss,2022-12-31,Mid-Market,West,Pro,Active,david43@example.com
CUST_04649,Amanda Lucas,2023-02-25,SMB,North,Basic,Active,hartmanalex@example.net
CUST_04650,Antonio Fuentes,2021-05-16,Mid-Market,East,Enterprise,Active,jane92@example.net
CUST_04651,Sandra Walker,2022-05-20,SMB,North,Basic,Active,samanthaburton@example.net
CUST_04652,Anna May,2022-09-07,SMB,South,Pro,Churned,oscar17@example.com
CUST_04653,Jaime Gomez,2023-04-09,SMB,North,Enterprise,Active,snyderjodi@example.net
CUST_04654,Cynthia Gallagher,2022-07-09,SMB,International,Basic,Active,pollardgina@example.net
CUST_04655,Roger Miller,2022-11-24,Mid-Market,West,Pro,Active,jobrien@example.org
CUST_04656,Matthew Freeman,2021-09-18,SMB,International,Pro,Active,wandabennett@example.net
CUST_04657,Mr. Micheal Scott V,2022-05-27,SMB,International,Pro,Churned,tbell@example.net
CUST_04658,Willie Kelly,2023-03-07,Mid-Market,West,Enterprise,Active,tiffanycook@example.org
CUST_04659,Isabella Smith,2021-06-17,SMB,South,Basic,Churned,yphelps@example.com
CUST_04660,Dean White,2022-02-07,SMB,International,Pro,Active,harrisonnicole@example.com
CUST_04661,Matthew Griffith,2022-08-10,SMB,South,Basic,Active,qrodriguez@example.org
CUST_04662,Peter Spence,2024-03-29,Mid-Market,North,Pro,Churned,efrench@example.org
CUST_04663,Kayla Grimes,2022-08-30,SMB,East,Basic,Active,johnsoncatherine@example.org
CUST_04664,Aaron Banks,2024-01-24,SMB,East,Basic,Active,megan08@example.org
CUST_04665,Amber Brennan,2023-10-22,Enterprise,International,Basic,Active,victorsullivan@example.org
CUST_04666,Haley Anthony,2023-08-04,Mid-Market,West,Enterprise,Churned,fmarshall@example.com
CUST_04667,Angela Lambert,2021-09-25,Mid-Market,North,Pro,Active,yanderson@example.net
CUST_04668,Tyler Garcia,2021-01-09,SMB,West,Basic,Active,ronald96@example.com
CUST_04669,Victor Cole,2024-02-09,Mid-Market,West,Pro,Active,suzanne56@example.net
CUST_04670,Melissa Mooney,2022-07-18,Enterprise,South,Enterprise,Active,edwardgomez@example.org
CUST_04671,Isabella Allen,2023-03-27,Enterprise,International,Enterprise,Active,urobles@example.net
CUST_04672,Lisa Bell,2023-03-24,SMB,West,Basic,Churned,crawforddaniel@example.com
CUST_04673,Sherry Sharp,2021-12-03,SMB,West,Enterprise,Active,mfowler@example.com
CUST_04674,Kristen Simon,2022-01-27,SMB,South,Basic,Active,qacosta@example.net
CUST_04675,William Porter,2024-04-20,SMB,East,Pro,Active,nathanielmercer@example.net
CUST_04676,Theresa Pena,2022-06-22,Mid-Market,West,Basic,Active,javier35@example.com
CUST_04677,Leslie Walton,2023-04-28,SMB,North,Enterprise,Active,michaelmejia@example.org
CUST_04678,Amy James,2023-04-20,Mid-Market,East,Basic,Active,ronald91@example.org
CUST_04679,John Ray,2022-04-05,SMB,International,Pro,Churned,khayden@example.org
CUST_04680,David Johnson,2023-03-09,Mid-Market,North,Basic,Churned,sanchezangela@example.net
CUST_04681,Frank Long,2023-04-02,Mid-Market,North,Enterprise,Active,zacharyrojas@example.com
CUST_04682,David Cameron,2021-03-11,Mid-Market,West,Pro,Active,rodneyjackson@example.org
CUST_04683,Destiny Dunn,2022-07-11,Enterprise,South,Basic,Active,gking@example.org
CUST_04684,Justin Powell,2022-02-25,SMB,East,Pro,Active,kellyrichardson@example.com
CUST_04685,William Owen,2024-02-28,Mid-Market,South,Enterprise,Active,bethmiller@example.net
CUST_04686,Jeffrey Bullock,2021-05-26,SMB,North,Basic,Active,mcguireashley@example.com
CUST_04687,Roberta Gonzales,2022-05-30,SMB,North,Basic,Active,stewarttammy@example.net
CUST_04688,Misty Norman,2024-03-30,Enterprise,International,Pro,Active,ellisjames@example.org
CUST_04689,Christine Davidson,2021-04-08,SMB,West,Pro,Active,michaelshaw@example.net
CUST_04690,Michael Simpson,2021-03-21,SMB,International,Enterprise,Churned,vincentdonald@example.com
CUST_04691,Malik Robertson,2021-09-01,SMB,International,Enterprise,Active,oscarmiles@example.com
CUST_04692,Harold Butler,2024-05-18,SMB,International,Basic,Churned,james91@example.com
CUST_04693,Stacy Gibbs,2022-02-15,Mid-Market,West,Basic,Active,drakeamanda@example.com
CUST_04694,Kenneth Nelson,2022-06-19,SMB,South,Enterprise,Active,joseph10@example.net
CUST_04695,Elijah Hodge,2023-05-22,SMB,North,Basic,Churned,mgreen@example.com
CUST_04696,Kevin Wilson,2024-04-26,SMB,North,Enterprise,Churned,rodriguezalicia@example.org
CUST_04697,Sherry Mendez,2023-09-12,SMB,North,Basic,Churned,lewiseric@example.net
CUST_04698,Jacqueline Maddox,2022-02-21,SMB,East,Basic,Active,jason48@example.net
CUST_04699,Brandon Moran,2021-02-03,SMB,West,Basic,Active,wyattkevin@example.com
CUST_04700,Marvin Harrell,2021-11-27,Mid-Market,International,Pro,Active,rmitchell@example.org
CUST_04701,Eric Everett,2021-07-08,SMB,North,Enterprise,Churned,justin20@example.org
CUST_04702,Sandra Peterson,2022-10-12,SMB,East,Pro,Churned,laura92@example.org
CUST_04703,Laura Smith,2024-05-29,SMB,West,Pro,Churned,potterjohn@example.com
CUST_04704,James Gentry,2023-02-19,Mid-Market,South,Enterprise,Active,marissa47@example.net
CUST_04705,Matthew Butler,2021-06-13,Mid-Market,North,Pro,Churned,sarafox@example.org
CUST_04706,Kenneth Ayala,2023-02-16,SMB,International,Basic,Churned,myersmatthew@example.org
CUST_04707,Phillip Miller,2021-11-07,SMB,North,Basic,Churned,aaronjackson@example.com
CUST_04708,Katherine Ross,2021-06-18,Mid-Market,West,Basic,Active,mrobertson@example.com
CUST_04709,Matthew Miller,2023-06-07,Mid-Market,East,Basic,Active,joseph33@example.net
CUST_04710,James Simon,2022-12-07,Mid-Market,East,Basic,Active,taylormatthew@example.net
CUST_04711,Andrea Conway,2022-10-01,SMB,West,Basic,Active,andrea79@example.org
CUST_04712,Monica Dunn,2021-05-14,Enterprise,South,Pro,Active,padillagregory@example.com
CUST_04713,Carolyn Olsen,2022-07-20,SMB,West,Pro,Active,daycurtis@example.com
CUST_04714,Kevin Lawson,2022-08-02,SMB,South,Basic,Active,robertsjustin@example.org
CUST_04715,Jose Cox,2021-03-04,SMB,International,Pro,Active,lvalenzuela@example.org
CUST_04716,Diane Jackson,2023-06-06,SMB,West,Pro,Active,eric12@example.net
CUST_04717,Jerry Wu,2023-01-16,SMB,North,Enterprise,Active,brettbarrera@example.net
CUST_04718,Eric Montgomery,2023-07-08,Mid-Market,International,Basic,Active,npowell@example.com
CUST_04719,Melissa Thomas,2023-01-11,Enterprise,South,Basic,Active,sheilagreene@example.org
CUST_04720,Joyce Barnett,2021-02-16,Enterprise,North,Basic,Active,gentrylarry@example.com
CUST_04721,Laura Ferrell,2022-07-17,Enterprise,West,Enterprise,Active,james21@example.net
CUST_04722,Stephanie Garcia,2023-05-13,Mid-Market,South,Enterprise,Active,holmesnicole@example.org
CUST_04723,James Rich,2021-07-30,Mid-Market,East,Enterprise,Active,paigeyoung@example.org
CUST_04724,Taylor Dudley,2023-04-18,Enterprise,West,Pro,Active,dylanbarber@example.net
CUST_04725,Jennifer Bender,2021-07-25,Enterprise,International,Basic,Active,obass@example.org
CUST_04726,Mrs. Whitney Edwards DVM,2022-01-29,SMB,South,Basic,Active,erik86@example.com
CUST_04727,Robin Wells,2021-11-27,Enterprise,West,Basic,Active,collinsdennis@example.net
CUST_04728,Willie Peck,2021-11-14,Enterprise,North,Basic,Active,bbowman@example.net
CUST_04729,John Williams,2023-12-14,SMB,International,Pro,Churned,itucker@example.org
CUST_04730,Matthew White,2021-01-03,SMB,South,Pro,Churned,megan00@example.org
CUST_04731,Melissa Khan,2024-05-24,Enterprise,South,Enterprise,Active,melissa09@example.net
CUST_04732,Tracy Thomas,2021-08-25,Mid-Market,North,Enterprise,Active,ibrock@example.com
CUST_04733,Jeffrey Roberts,2022-10-06,Mid-Market,International,Basic,Active,kimlisa@example.net
CUST_04734,Christine Thompson,2021-12-04,SMB,International,Enterprise,Active,wgoodwin@example.net
CUST_04735,Lauren Flores,2023-06-14,SMB,West,Basic,Churned,jeffreysandoval@example.net
CUST_04736,Timothy Ray,2023-09-30,SMB,South,Enterprise,Active,qwong@example.net
CUST_04737,Roy Dunn,2021-03-01,Enterprise,East,Enterprise,Active,eblack@example.net
CUST_04738,Denise Curtis,2022-09-07,SMB,North,Enterprise,Churned,michaelsloan@example.net
CUST_04739,Joseph Guzman,2022-05-12,Mid-Market,International,Enterprise,Active,chadmiller@example.com
CUST_04740,Leslie Craig,2023-11-12,SMB,North,Enterprise,Active,lucasedwards@example.com
CUST_04741,Hannah Briggs,2024-02-13,Enterprise,South,Pro,Active,simpsonnicholas@example.net
CUST_04742,Tamara Barrera,2024-02-02,SMB,East,Pro,Churned,donna99@example.com
CUST_04743,Gregory Gray,2022-04-03,Enterprise,East,Pro,Churned,abush@example.org
CUST_04744,Cynthia Michael,2024-02-20,Mid-Market,International,Basic,Active,rhonda51@example.net
CUST_04745,Dawn Ramirez,2024-02-18,SMB,North,Pro,Active,joshua22@example.com
CUST_04746,Gabrielle Gonzalez,2023-06-30,Enterprise,North,Basic,Active,jeannewton@example.net
CUST_04747,Edward Perkins,2024-05-06,SMB,West,Basic,Active,donnagomez@example.net
CUST_04748,Sydney Johnson,2022-12-07,Mid-Market,South,Basic,Active,vjimenez@example.org
CUST_04749,Vanessa Roman,2021-02-12,SMB,South,Pro,Active,wperez@example.com
CUST_04750,Alexandra Castaneda,2023-05-09,Mid-Market,West,Pro,Active,kingtravis@example.com
CUST_04751,Susan Taylor,2023-01-06,Mid-Market,West,Pro,Active,dennis78@example.com
CUST_04752,Tina Kaiser,2023-02-12,SMB,South,Enterprise,Churned,nicolemckenzie@example.org
CUST_04753,Roger Rodriguez,2022-04-24,Enterprise,East,Basic,Active,alexanderolivia@example.net
CUST_04754,Martha Hudson,2023-03-29,Mid-Market,North,Pro,Active,michaelvalencia@example.net
CUST_04755,Michael Curry,2024-02-22,Mid-Market,North,Basic,Churned,stephaniewilson@example.org
CUST_04756,Evan Perkins,2022-03-27,SMB,North,Pro,Active,katherinejimenez@example.org
CUST_04757,Eric Skinner,2021-11-26,SMB,West,Basic,Active,johntravis@example.org
CUST_04758,Kathy Martin MD,2023-10-19,SMB,South,Basic,Active,vdennis@example.net
CUST_04759,Megan Johnson,2023-12-25,Mid-Market,West,Enterprise,Active,lisapatel@example.net
CUST_04760,Dana Butler,2021-12-23,Mid-Market,International,Pro,Active,jennifer00@example.org
CUST_04761,Christian Jones,2023-07-20,SMB,South,Enterprise,Active,andrew17@example.org
CUST_04762,Dennis Henderson,2023-03-27,Mid-Market,South,Pro,Active,ewalters@example.net
CUST_04763,Ricky Lee,2024-04-12,Mid-Market,East,Basic,Active,campbellcatherine@example.com
CUST_04764,Sarah Clark,2023-02-15,Mid-Market,East,Enterprise,Churned,sydneyramirez@example.net
CUST_04765,Jon Lewis,2022-03-13,Mid-Market,North,Basic,Active,kristopheranderson@example.org
CUST_04766,Austin Williams,2022-08-20,Enterprise,West,Enterprise,Active,phillipsrandall@example.org
CUST_04767,Eduardo Gonzalez,2024-01-07,SMB,South,Enterprise,Active,matthewcook@example.net
CUST_04768,Eric Williams,2021-02-11,Enterprise,North,Basic,Active,jwolf@example.net
CUST_04769,Meghan Carlson,2024-05-13,Enterprise,North,Pro,Active,rodney72@example.net
CUST_04770,James Norman,2024-05-14,Mid-Market,International,Pro,Churned,despinoza@example.com
CUST_04771,Nicolas Hardin,2024-01-15,Enterprise,South,Basic,Active,robinsontimothy@example.net
CUST_04772,Richard Obrien,2024-04-24,Mid-Market,West,Basic,Churned,patelaudrey@example.net
CUST_04773,Mark Martin,2021-01-11,Mid-Market,East,Pro,Active,william30@example.com
CUST_04774,Kevin Flores,2022-03-18,SMB,West,Enterprise,Churned,znoble@example.org
CUST_04775,Rachel Clayton,2023-12-25,Mid-Market,North,Basic,Active,juanryan@example.net
CUST_04776,Vernon Riley,2023-05-07,SMB,North,Basic,Churned,umaxwell@example.net
CUST_04777,Mark Pope,2022-05-14,SMB,North,Basic,Churned,nancy58@example.com
CUST_04778,Susan Rodriguez,2024-05-21,SMB,East,Pro,Churned,john62@example.org
CUST_04779,Douglas Torres,2022-12-01,Enterprise,West,Basic,Active,katiesilva@example.com
CUST_04780,Justin King,2022-07-30,Mid-Market,South,Basic,Active,uperez@example.com
CUST_04781,Alejandra Rowland,2024-05-13,Enterprise,South,Pro,Active,estuart@example.com
CUST_04782,Justin Ramirez,2021-10-20,SMB,East,Pro,Churned,mcdanielmichael@example.net
CUST_04783,Michelle Campos,2022-03-21,Mid-Market,West,Enterprise,Churned,joseph07@example.net
CUST_04784,Megan Bryant,2023-08-18,Mid-Market,West,Enterprise,Active,dawnmerritt@example.org
CUST_04785,Rebecca Farmer,2023-02-11,SMB,South,Enterprise,Churned,yangstanley@example.org
CUST_04786,Alexa Ramirez,2021-08-31,SMB,South,Enterprise,Active,troy11@example.org
CUST_04787,Brian Wallace,2021-08-02,SMB,West,Basic,Active,amedina@example.com
CUST_04788,Stephen Cisneros,2023-05-12,SMB,South,Enterprise,Active,andrea67@example.org
CUST_04789,Dawn Hill,2023-05-07,Mid-Market,West,Basic,Churned,smartinez@example.com
CUST_04790,Tonya Brown,2022-10-20,Enterprise,East,Pro,Active,anna67@example.org
CUST_04791,Alan Wilson,2021-05-03,Enterprise,West,Pro,Active,aowens@example.org
CUST_04792,Gabriel Frank,2024-01-26,Mid-Market,South,Pro,Active,donna30@example.com
CUST_04793,Eric Bennett,2023-05-26,Mid-Market,West,Basic,Active,kbarton@example.net
CUST_04794,Mary Scott,2021-09-10,Mid-Market,West,Basic,Active,fischerdanielle@example.org
CUST_04795,Tyler Palmer,2023-11-25,SMB,North,Basic,Active,langscott@example.net
CUST_04796,Kathryn Lawrence,2023-10-17,SMB,North,Basic,Churned,joseskinner@example.org
CUST_04797,Alex Wyatt,2021-02-14,Mid-Market,South,Basic,Churned,garciasarah@example.org
CUST_04798,Jorge Saunders,2022-05-19,SMB,West,Basic,Active,john31@example.com
CUST_04799,Melissa Ochoa,2022-05-14,SMB,North,Enterprise,Active,hicksdavid@example.com
CUST_04800,Bobby Montoya,2024-05-12,Enterprise,South,Basic,Active,smithjoseph@example.com
CUST_04801,Nicholas Moore,2021-09-17,SMB,East,Basic,Active,eshaffer@example.com
CUST_04802,Robert Ponce,2023-10-03,SMB,South,Pro,Active,jason25@example.org
CUST_04803,Megan Harris,2024-03-13,Mid-Market,South,Pro,Churned,underwoodjonathan@example.net
CUST_04804,Kevin Mora,2021-10-13,SMB,International,Enterprise,Churned,bowmananthony@example.org
CUST_04805,David Morales MD,2023-03-06,Enterprise,International,Basic,Active,bowersmichael@example.org
CUST_04806,William Parker,2023-06-02,Mid-Market,South,Pro,Active,deborahcoleman@example.com
CUST_04807,Theresa Goodman,2021-05-11,SMB,International,Basic,Active,lisa84@example.net
CUST_04808,Reginald Wilson,2022-12-09,SMB,South,Enterprise,Churned,rrodriguez@example.com
CUST_04809,Lisa Baldwin,2023-01-19,SMB,International,Basic,Active,joseph26@example.net
CUST_04810,Donald Wilcox,2023-04-22,Mid-Market,East,Enterprise,Active,jason58@example.org
CUST_04811,Cameron Davidson,2021-12-04,Mid-Market,South,Basic,Active,brian14@example.net
CUST_04812,Sarah Collins,2021-09-04,SMB,South,Basic,Churned,whitejames@example.org
CUST_04813,Jacob Hall,2023-04-27,Mid-Market,North,Basic,Active,william35@example.net
CUST_04814,Joseph Rogers,2022-11-15,SMB,South,Pro,Active,fstewart@example.net
CUST_04815,Anita Parks,2021-09-16,Enterprise,International,Pro,Active,xstokes@example.com
CUST_04816,Samantha Barr,2022-04-19,SMB,North,Pro,Active,henry77@example.com
CUST_04817,Mr. Theodore Cunningham,2022-03-18,SMB,East,Pro,Churned,laura30@example.com
CUST_04818,Robert Williams,2024-03-24,SMB,North,Enterprise,Churned,hughesamanda@example.net
CUST_04819,Jeanette Payne,2021-01-09,Mid-Market,South,Enterprise,Active,susanpowers@example.com
CUST_04820,Rebekah Crawford,2024-02-01,SMB,East,Basic,Active,kristenochoa@example.net
CUST_04821,Matthew Roberts,2021-01-13,SMB,West,Enterprise,Churned,gsmith@example.org
CUST_04822,Stephen King,2021-10-08,Mid-Market,East,Pro,Active,xmoore@example.com
CUST_04823,Heather Gonzalez,2023-07-29,SMB,West,Basic,Churned,wwilliams@example.com
CUST_04824,Roy Mendez,2022-08-23,Mid-Market,North,Pro,Active,donaldchen@example.com
CUST_04825,Jeremiah Thomas,2021-10-22,SMB,International,Enterprise,Active,michaelhurley@example.org
CUST_04826,Elizabeth Martinez,2021-04-25,Mid-Market,International,Pro,Active,nayala@example.org
CUST_04827,Matthew Hall,2023-03-20,SMB,North,Basic,Active,john98@example.net
CUST_04828,Derek Moore,2023-04-14,SMB,South,Pro,Active,eric36@example.org
CUST_04829,Kathryn Lozano,2023-12-02,SMB,West,Enterprise,Active,vswanson@example.com
CUST_04830,Nicole Gomez,2021-11-07,Enterprise,North,Basic,Churned,megan81@example.org
CUST_04831,Corey Rodriguez,2023-11-27,SMB,International,Basic,Churned,erin27@example.net
CUST_04832,Darryl Horn,2024-01-18,SMB,West,Basic,Churned,rachel23@example.net
CUST_04833,Jennifer Wade,2024-03-26,SMB,West,Basic,Active,thomasgarcia@example.com
CUST_04834,Debra Johnson,2024-01-12,SMB,International,Pro,Active,tiffany46@example.com
CUST_04835,Annette Martin,2022-02-28,SMB,North,Pro,Active,fhall@example.org
CUST_04836,Hayley Pace,2022-08-09,SMB,South,Pro,Active,amandamorrison@example.org
CUST_04837,Matthew Shelton,2023-01-29,SMB,North,Pro,Active,briana28@example.net
CUST_04838,Jessica Velazquez,2022-01-20,Mid-Market,North,Pro,Churned,yhenry@example.com
CUST_04839,Mario Flores,2024-02-29,SMB,North,Enterprise,Active,jay37@example.org
CUST_04840,Brandi Alexander,2021-01-02,Mid-Market,International,Enterprise,Churned,cathycarrillo@example.net
CUST_04841,Roger Cooper,2022-12-08,SMB,North,Basic,Active,smithnicolas@example.com
CUST_04842,Christopher Scott,2021-05-03,SMB,West,Pro,Active,stephanie86@example.net
CUST_04843,Janet Tyler,2024-03-27,Enterprise,West,Enterprise,Active,jay71@example.com
CUST_04844,Karen Rodriguez,2021-05-20,SMB,South,Basic,Churned,kellyadam@example.net
CUST_04845,Ana Chavez,2023-02-28,Enterprise,South,Basic,Active,ortegaashley@example.com
CUST_04846,Marcus Skinner,2022-01-27,Mid-Market,West,Pro,Active,ocole@example.org
CUST_04847,Miss Virginia Small,2023-09-05,SMB,East,Basic,Active,shelly48@example.com
CUST_04848,William Moore,2021-01-25,Mid-Market,North,Pro,Churned,xsantiago@example.net
CUST_04849,Stephanie Johnson,2023-07-06,Mid-Market,South,Enterprise,Churned,robertmoran@example.org
CUST_04850,Kaitlyn Thompson,2021-07-06,SMB,South,Pro,Active,kmiller@example.org
CUST_04851,Sarah Cantrell,2021-07-30,SMB,East,Basic,Active,hector95@example.net
CUST_04852,Andrew Young,2022-02-23,SMB,East,Pro,Active,hesslisa@example.net
CUST_04853,Julie Bell,2023-03-09,Enterprise,South,Basic,Active,yward@example.net
CUST_04854,Christopher Smith,2024-03-10,SMB,North,Enterprise,Active,bauermichelle@example.net
CUST_04855,Austin Rogers,2023-12-04,SMB,South,Basic,Churned,stephanienavarro@example.org
CUST_04856,Tasha Williams,2021-03-27,Mid-Market,East,Pro,Active,wsnyder@example.net
CUST_04857,Kari Peterson,2022-03-01,SMB,International,Basic,Active,stefanie09@example.com
CUST_04858,Anne Rogers,2022-12-14,Mid-Market,North,Pro,Active,christine72@example.org
CUST_04859,Marco Byrd,2023-01-17,Mid-Market,South,Basic,Active,seanshaw@example.com
CUST_04860,Thomas Roberts,2023-11-09,SMB,East,Pro,Churned,benjaminmcguire@example.org
CUST_04861,Debra Bates,2023-08-17,Mid-Market,North,Pro,Active,fleminghaley@example.com
CUST_04862,John Hughes,2022-11-08,SMB,North,Basic,Active,sarahjacobs@example.org
CUST_04863,Sue Rodriguez,2024-05-23,Mid-Market,East,Pro,Active,ccole@example.com
CUST_04864,Meghan Powers,2021-11-07,Enterprise,North,Enterprise,Active,velliott@example.net
CUST_04865,Theresa Patel,2022-01-02,Mid-Market,West,Basic,Active,enelson@example.org
CUST_04866,Matthew Pineda,2022-03-31,Mid-Market,West,Pro,Active,bdavidson@example.com
CUST_04867,Kathy Weber,2021-05-06,Enterprise,West,Basic,Active,umedina@example.org
CUST_04868,Anthony Rasmussen,2023-05-24,Enterprise,International,Pro,Active,bailey16@example.net
CUST_04869,Michael Harper,2022-01-26,Mid-Market,East,Enterprise,Active,saragreen@example.org
CUST_04870,Mrs. Alexis Alexander,2021-09-14,Enterprise,International,Enterprise,Active,benjamin93@example.com
CUST_04871,Robert Massey,2022-04-04,SMB,West,Pro,Active,phillip92@example.com
CUST_04872,Stephanie Taylor,2023-09-01,SMB,East,Basic,Active,basskiara@example.org
CUST_04873,Tiffany Moore,2023-10-24,SMB,North,Enterprise,Churned,tamaraparsons@example.org
CUST_04874,James Webb,2023-10-30,Mid-Market,East,Pro,Active,vanessamoore@example.org
CUST_04875,Juan Peterson,2023-06-26,Mid-Market,North,Enterprise,Active,kristin15@example.org
CUST_04876,Eric Peterson,2022-07-25,Enterprise,North,Basic,Active,ajames@example.net
CUST_04877,Misty Smith,2021-04-17,Mid-Market,North,Basic,Active,sabrina83@example.com
